FONT                                                                   ;ISBOLD;ISITALIC;ONLINE;;ONPAGE;ORDER;PUBLICATION       ;SIZE;TEXT
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;60.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;111
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;61.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;) und berichtet ihre Beobachtungen ihrem Träger. Bei einer 20 gibt sie Umstehenden entsprechende Information über ihren Träger preis.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;62.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;63.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Schwarzäugige Canyzeth, Amulett
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;64.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;65.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;66.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;67.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;68.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Stinkmirbelsäckchen
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;69.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;70.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Mit Mirbelstein kann man ein stinkendes Säckchen herstellen, dessen übler Geruch Flöhe, Läuse, Mücken und anderes Ungeziefer fernhält. Während der Wirkung erleidet der Anwender bei allen Teilproben auf CH bei Gesellschaftstalenten (außer
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;71.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Menschenkenntnis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;72.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;und
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;73.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Willenskraft
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;74.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;) eine Erschwernis von –1. Die Wirkung hält bis zu 3 Wochen an. Tiere, etwa Pferde und Hunde, sind durch den Geruch ihres Besitzers während der Wirkungsdauer irritiert und erkennen ihn nicht anhand seines Geruchs.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;75.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;76.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Mirbelstein, Säckchen
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;77.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;78.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;79.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;80.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;81.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Talaschin-Tinktur
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;82.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;83.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Frischer Talaschin wird in ein Gefäß mit Alkohol gefüllt und unter regelmäßigem Schütteln etwa 3 Stunden ziehen gelassen, bis sich die Wirkstoffe lösen. Wer seinen Körper mit der Talaschin-Tinktur einreibt, wird
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;84.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;für die Nase eines Spürhundes unauffindbar. Aller
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;85.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;-dings verursacht das mehrfache Auftragen der Tinktur innerhalb von 24 Stunden Rötungen und ein unangenehmes Jucken (alle Proben –1). Die Wirkung hält 2 Stunden an.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;86.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;87.0  ;;151   ;-1.0 ;Archiv_der_Kräuter;1000;Alkohol, Talaschin
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;1.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;2.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;lichtundurchlässiges, verschließbares Gefäß
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;3.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;4.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;5.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Tarntinktur
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;6.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;7.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Tarntinktur entspricht in ihrer Grundform einem einfachen Absud aus Tarnblatt. Sobald man diesen mit anderen Zutaten kombiniert, entstehen verschiedene Versionen der Tarntinktur, die je völlig andere Wirkungen hervorbringen. Alle Wirkungen halten jedoch stets 1 Tag, und jede Anwendung Tarntinktur kann nur einen der folgenden Effekte aufweisen: Tarntinktur mit Alraune und schwarzen Baumpilzen lässt dem Anwender spitze Ohren wachsen, mit Chamäleonaugen und Färberlotos kann die Augenfarbe entsprechend der Lotosfarbe geändert werden, Maraskengift verursacht in Kombination mit Tarntinktur zeitweilig Narben, Kreide verleiht der Tinktur die Fähigkeit, die Stimmlage des Anwenders der das Mittel in seinen Rachen tropft, zu erhöhen. Den gegenteiligen Effekt erzielt das Beimengen von Honig.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;8.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;9.0   ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Tarnblatt, optional Alraune, schwarze Baumpilze, Chamäleonaugen, Färberlotos, Maraskengift, Kreide, Honig
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;10.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;11.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;12.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;13.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;14.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Waldwebennetz
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;15.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;16.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Mit zwei Stöcken werden vorsichtig Waldweben aufgewickelt, bis ein dichtes Netz entsteht. Solange man die beiden Stöcke nutzt, um das zwischengespannte Netz zu arrangieren und wieder aufzuwickeln, ist man vor Resten ihres Giftes sicher. Das Gift muss bei der Herstellung von den Stöcken gewaschen werden, damit diese nicht korrodieren. Bei Kontakt mit einem Objekt oder Körper gibt das Waldwebennetz einmalig sein Gift ab, welches wirkt wie Säure auf kleiner Fläche. Danach kann es ohne Nebeneffekt zum Transport von Objekten oder als Fangnetz für Insekten oder kleine Tiere gebraucht werden.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;17.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;18.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Waldwebe
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;19.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;20.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Stöcke
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;21.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;22.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;–2
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;23.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Wandermoos-Essenz
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;24.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;25.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Eine Suspension der Asche von verbranntem Wandermoos in Speiseöl entwickelt nach einigen Stunden der Aufbewahrung eine nützliche Wirkung. Durch diese Essenz erlangt der Anwender ein Gespür dafür, wo sich
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;26.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;die nächste Wasserquelle befindet. Falls eine Wasser
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;27.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;-quelle in Reichweite ist, kann er sofort bestimmen, in welcher Richtung sie liegt. Als Wasserquellen zählen Seen, Flüsse, Bäche und Quellen, die Süßwasser führen. Die Reichweite beträgt 2 Meilen und die Wirkungsdauer 2 Stunden.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;28.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;29.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Wandermoos, Speiseöl
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;30.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;31.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;–
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;32.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;33.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;–1
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;34.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Weißdorn-Mazerat
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;35.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;36.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Weißdorn-Mazerat lässt sich herstellen, indem die hol-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;37.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;zigen Teile der Pflanze in mehreren Durchgängen über
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;38.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Nacht in Wasser eingelegt werden, bis sich der Duftstoff löst. Der Vorgang wird wiederholt, bis die ursprüngliche Wassermenge auf ein Zwölftel verdunstet ist. Das Ma-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;39.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;zerat aus einer Pflanze und 12 Schank Wasser genügt,
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;40.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;wie Weihwasser versprengt, um 15 Rechtsschritt Boden vor Vampiren und Feen zu schützen. Ebenso lässt es sich solchen Wesen entgegenspritzen, woraufhin diese zurückweichen müssen, wenn möglich, sofern ihnen keine Probe auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;41.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Selbstbeherrschung (Störungen ignorieren)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;42.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;–3 gelingt. Die Wirkung des versprengten Mazerats ver-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;43.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;fliegt nach 1 Stunde.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;44.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;45.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Weißdorn, Wasser
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;46.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;47.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;48.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;49.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;50.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Wirseltrank
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;51.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;52.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Ein Trank aus in heißem Wasserdampf gedünstetem frischem Wirselkraut ist ein altbewährtes Heilmittel. Der Trank regeneriert sofort 2 LeP, bringt am Ende einer Stunde nach Einnahme noch einmal 1W3 LeP zurück und verbessert die nächste Regeneration um weitere 1W3 LeP. Die Wirkung des Wirseltranks ist nicht kumulativ, mehrere Anwendungen auf einmal addieren sich nicht. Erst ab dem Ende der nächsten Regenerationsphase kann wieder eine neue Heilwirkung einsetzen.Zwerge müssen alle LeP halbieren, die sie durch den Wirseltrank regenerieren.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;53.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;54.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Wasser, frisches Wirselkraut
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;55.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;56.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Kessel mit Deckel
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;57.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;58.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;59.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;WaldwebennetzNameKampftechnikTPL+SAT/PA-ModRWGewichtLängePreisWaldwebennetz
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;60.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Hiebwaffe1W6+1KK 140/–2mittel0,3 Stn80 HF14 S
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;61.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Waffenvorteil
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;62.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Das Netz ist feinmaschig und fesselt Gegner der Größenkategorie
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;63.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;winzig
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;64.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;bei einer erfolgreichen Attacke. Um zu entkommen, muss dem Opfer eine Probe auf
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;65.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Körperbeherrschung (Entwinden)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;66.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;–1 gelingen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;67.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Waffennachteil
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;68.0  ;;152   ;-1.0 ;Archiv_der_Kräuter;1000;Das Waldwebennetz ist nicht sehr haltbar und geht bei der ersten fehlgeschlagenen Attacke oder nach der ersten gelungenen Parade kaputt.
PDTrueTypeFont GUKQNC+Andalus                                          ;false ;false   ;1.0   ;;153   ;-1.0 ;Archiv_der_Kräuter;1200;Rezepte
PDType0Font/PDCIDFontType2, PostScript name: TYWQNC+GentiumBasic-Bold  ;true  ;false   ;2.0   ;;153   ;-1.0 ;Archiv_der_Kräuter;1300;Pflanzliche Gifte
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;3.0   ;;153   ;-1.0 ;Archiv_der_Kräuter;1000;Axorda-Katzensäckchen
